return,volatility,sharpe,HDFCBANK.NS,INFY.NS,ITC.NS,RELIANCE.NS
-0.007493524703321246,0.14062645691238088,-0.05328673471443701,0.20226079959731716,0.32697509376968686,0.28576633611530095,0.18499777051769498
0.000573525240322597,0.1463694382960543,0.0039183401056889725,0.05671843388697137,0.31112860570927614,0.28583616005888773,0.34631680034486473
-0.013648372036797826,0.16840284131140074,-0.08104597244627275,0.08909898554871912,0.5394457809864946,0.1171679959039093,0.25428723756087696
-0.02379865744473019,0.15918799158848357,-0.1495003310692683,0.009061478708757769,0.44862022467738394,0.46978176561550217,0.07253653099835604
0.007355882447548241,0.1372059653877102,0.053611972531677696,0.333279936108442,0.07644975691260018,0.37067449954737713,0.21959580743158055
0.022222871378645603,0.14734091731777008,0.1508262048533168,0.21005984065498196,0.013297370418871331,0.32760578103542587,0.4490370078907209
0.016714390946521277,0.1450165034524102,0.11525854332852817,0.31455318114030983,0.1414310515520857,0.13745016500242435,0.4065656023051802
-0.005637581592392546,0.14363113420299198,-0.03925041477723783,0.310112368606725,0.33641605277317094,0.1701972277922811,0.18327435082782298
0.0018663040832782828,0.14161552988993376,0.013178668220419111,0.3214720187008035,0.27041684589681186,0.15344600218480237,0.25466513321758216
-0.009025894532743595,0.14670840497679877,-0.06152268190885858,0.30295768933327205,0.37644031376571363,0.1628512562143886,0.15775074068662576
0.002981541092160105,0.1396857397056598,0.021344634738253803,0.4291443263860439,0.18775106869365343,0.19583554430046096,0.18726906061984191
0.00943234007687864,0.1386616009687622,0.06802416826994205,0.3977261223651751,0.08682276348505932,0.2793691194852256,0.23608199466454
-0.016741615375823245,0.14636607321543182,-0.1143818031599561,0.09795633696271311,0.3391462341111752,0.47702569732017563,0.08587173160593604
-0.0034258724128603795,0.13741162984729338,-0.024931458979618962,0.2364009389923329,0.2716526200663537,0.2890285949016957,0.20291784603961752
-0.017095079014251877,0.16179660575819105,-0.10565783462602972,0.22397341414993885,0.5113524577439429,0.12388097440632911,0.14079315369978931
0.012191802576167223,0.13863641015858197,0.08794084153088927,0.2521437487411245,0.11538817456688033,0.2895395219441688,0.3429285547478265
-0.008533389175209866,0.17818762927499301,-0.04788990801398719,0.01360418206507311,0.559534135080394,0.05800135809886097,0.368860324755672
-0.00452711479259566,0.13688305438909226,-0.033072865102259215,0.35032635973171883,0.24095232549295645,0.27825303476582214,0.13046828000950264
-0.011668306453591038,0.15370262081764793,-0.07591481779243218,0.08812898002630644,0.442271287432358,0.24232890104622704,0.22727083149510846
-0.005073250473810006,0.13548389643382916,-0.037445413125446976,0.3231511135690485,0.20575840685667285,0.36078582206215504,0.11030465751212357
0.0052969639338643175,0.13959013317934063,0.03794654975405002,0.31024283397598035,0.22441965096812766,0.18197817463647814,0.28335934041941385
-0.006169308685040599,0.13602463334819648,-0.04535434893802194,0.288290245112723,0.24538927236511066,0.3377687811161279,0.12855170140603855
0.007758427520325781,0.16198219212680207,0.047896792965070926,0.058316674152312876,0.3714642119004589,0.07944537109930154,0.49077374284792663
0.0008938003538081218,0.14690593185650308,0.006084167892425074,0.04508520582861252,0.3090543866583508,0.2920640343555783,0.35379637315745827
-0.004116167961932416,0.1616763115207485,-0.025459313879783643,0.1342170738938426,0.011633176335029386,0.7818106931418877,0.07233905662924035
0.011829006521189588,0.1494501982844532,0.07915015608527379,0.07497393303058256,0.2438388117892483,0.2094406316882555,0.47174662349191354
-0.009002236497449936,0.13997348742371998,-0.06431386874143433,0.1391887821039081,0.25052872252406655,0.4726558176775009,0.13762667769452436
0.008723304781492898,0.13962752179441237,0.06247553970296125,0.17360683414411376,0.18870502096823474,0.27829393213594583,0.3593942127517056
0.012056326879483971,0.14732450654648968,0.08183517570906969,0.38444725011903547,0.19988193889636077,0.06844080312092718,0.3472300078636767
0.01597094502007702,0.15053612792163834,0.10609376792520334,0.01561919198005512,0.10994773609160897,0.39928405491664964,0.4751490170116863
0.020050841322724375,0.1447510652456415,0.1385194733365053,0.3424141623468202,0.015133345140584125,0.2689895958056248,0.37346289670697086
-0.010831868618725905,0.1422673797519023,-0.07613740154359644,0.34771101924514364,0.3302448138739285,0.23383194472415333,0.08821222215677449
0.002124445749878188,0.13748071376798904,0.015452681991914734,0.26912745161831797,0.23546334331601168,0.24023548782548823,0.25517371724018206
0.021324197317463663,0.15376011473876783,0.13868484264396266,0.2647142405040492,0.16943912024807758,0.05616502705415317,0.5096816121937201
-0.002033352281801697,0.14051099363614045,-0.014471125918212167,0.11915264996984379,0.2801506968132922,0.33293115251903915,0.26776550069782484
-0.017184587310751526,0.14446477146218453,-0.11895348005482297,0.20602043592025732,0.3710770163633766,0.3605003243706879,0.06240222334567824
-0.029298294348019203,0.1887002759358483,-0.15526365397568168,0.15548470869030162,0.6842837229396178,0.08026659998175226,0.07996496838832833
0.009680410661591319,0.14918529979555986,0.06488850225093983,0.085161112991973,0.03452166346188883,0.5683851535974277,0.31193206994871053
0.0019790125993916705,0.14193888817003347,0.01394270890033282,0.06825084326179387,0.18199495639289104,0.4622126887381994,0.2875415116071158
-0.017287085140570906,0.151707375423658,-0.11395019584443403,0.1569339631524504,0.4461458934702759,0.2755129248679982,0.12140721850927545
0.001611776689429011,0.14539921288747903,0.011085181669286796,0.23574221469718937,0.31828335398328933,0.1386267002932779,0.3073477310262433
0.013983941606298627,0.14057058030188824,0.09947985969942522,0.2316688079244497,0.05465911239277784,0.3726410114319471,0.34103106825082524
-0.006237739488180857,0.13631093813859754,-0.0457611074603454,0.28325131452445723,0.2547448925374974,0.3273006289551888,0.1347031639828566
0.0013894766685593873,0.13954029780729077,0.00995752976303874,0.44934482426731504,0.17968968654401718,0.21934072529626483,0.15162476389240295
0.012265861390453752,0.14271168411035015,0.0859485435051647,0.11106964152605929,0.14374743180014146,0.33786953650634916,0.40731339016745
9.02216810864942e-05,0.1408984006011014,0.0006403314778705085,0.1339353270567962,0.2805246145920259,0.2901180768622946,0.29542198148888327
-0.0018619876408782314,0.14669047741408678,-0.012693309570614457,0.0070995524047047604,0.28937658626638074,0.3907703132561933,0.31275354807272115
0.016554117499637554,0.14840188755727235,0.11154923816753251,0.07770320611091565,0.052582019804025854,0.4400732793731934,0.4296414947118651
-0.0315391830318539,0.20058199479030964,-0.15723835564017233,0.00912050041280205,0.7457401362612464,0.11469407824728818,0.13044528507866346
-0.009670967914925985,0.14028370761127187,-0.06893863927323886,0.2873750186319334,0.32294088330912857,0.26824646607772806,0.12143763198121009
0.003042973488118028,0.14485520721998393,0.021007001035846955,0.3520122955297817,0.2782795304367621,0.10255680500505028,0.2671513690284058
-0.0030313260010049834,0.1512347228866877,-0.020043849343223896,0.28138054886140196,0.38003521822030834,0.08039942760944166,0.2581848053088482
0.0073817768818186524,0.13672653836620186,0.05398934961731901,0.3499613796977668,0.12393792549064817,0.2835281780214933,0.2425725167900917
